identifier,transaction_count,avg_price_eth,max_price_eth,min_price_eth,total_volume_eth,unique_buyers,unique_sellers,collection
4612,32,2.9940999375,8.25,0.981,95.811198,1,1,Doodles
4610,2,9.645,16.69,2.6,19.290000000000003,1,1,Doodles
4604,4,4.8525,13.8,0.8,19.41,1,1,Doodles
4606,5,1.024,1.23,0.85,5.12,1,1,Doodles
4608,3,1.4243333333333332,1.988,0.785,4.273,1,1,Doodles
4607,9,4.246566666666666,6.41,1.14,38.2191,1,1,Doodles
4605,9,3.7820665555555553,13.888,1.25,34.038599,1,1,Doodles
4602,2,2.96,3.65,2.27,5.92,1,1,Doodles
4598,1,15.0,15.0,15.0,15.0,1,1,Doodles
4597,9,3.795211111111111,8.49,0.9869,34.1569,1,1,Doodles
4601,1,4.2069,4.2069,4.2069,4.2069,1,1,Doodles
4599,14,3.209,5.0,2.1,44.926,1,1,Doodles
4603,1,2.5,2.5,2.5,2.5,1,1,Doodles
4600,5,6.843999999999999,13.98,1.06,34.22,1,1,Doodles
4594,4,2.5575,7.1,0.93,10.23,1,1,Doodles
4593,10,4.2391901,12.5,1.0,42.391901,1,1,Doodles
4595,4,5.24475,17.0,1.2,20.979,1,1,Doodles
4592,32,5.01468434375,16.0,1.2,160.469899,1,1,Doodles
4596,3,9.216666666666669,13.9,1.2,27.65,1,1,Doodles
4589,16,2.5931238125,10.85,1.0,41.489981,1,1,Doodles
4591,13,2.865576923076923,11.0,1.2,37.2525,1,1,Doodles
4590,5,7.94204,15.48,1.2,39.7102,1,1,Doodles
4587,12,5.065708333333333,13.5,1.09,60.7885,1,1,Doodles
4588,2,11.1,12.5,9.7,22.2,1,1,Doodles
4586,2,7.595,14.0,1.19,15.19,1,1,Doodles
4584,15,3.5966666666666662,14.2,1.19,53.95,1,1,Doodles
4585,3,8.43,13.5,1.19,25.29,1,1,Doodles
4582,3,5.38005,8.5,3.69015,16.14015,1,1,Doodles
4579,3,5.079666666666666,12.69,1.049,15.239,1,1,Doodles
4580,2,15.495,24.99,6.0,30.99,1,1,Doodles
4583,0,0.0,0.0,0.0,0.0,0,0,Doodles
4581,2,1.25,1.5,1.0,2.5,1,1,Doodles
4571,15,4.1789326,22.0,0.732,62.683989,1,1,Doodles
4575,0,0.0,0.0,0.0,0.0,0,0,Doodles
4568,0,0.0,0.0,0.0,0.0,0,0,Doodles
4573,8,4.4707,16.0,1.948,35.7656,1,1,Doodles
4576,7,1.920799857142857,2.73,0.9886,13.445599,1,1,Doodles
4574,26,2.808930692307692,11.5,1.23,73.032198,1,1,Doodles
4565,0,0.0,0.0,0.0,0.0,0,0,Doodles
4570,3,2.4833333333333334,3.72,1.2,7.45,1,1,Doodles
4577,0,0.0,0.0,0.0,0.0,0,0,Doodles
4564,0,0.0,0.0,0.0,0.0,0,0,Doodles
4566,0,0.0,0.0,0.0,0.0,0,0,Doodles
4578,0,0.0,0.0,0.0,0.0,0,0,Doodles
4569,5,4.64948,5.49,3.3474,23.2474,1,1,Doodles
4572,2,1.2445,1.4,1.089,2.489,1,1,Doodles
4567,0,0.0,0.0,0.0,0.0,0,0,Doodles
4560,11,2.478088090909091,11.9,0.56,27.258969,1,1,Doodles
4563,3,1.2356333333333334,1.65,0.95,3.7069,1,1,Doodles
4562,7,1.8607824285714287,2.47,0.81,13.025477,1,1,Doodles
4561,2,0.995,1.1,0.89,1.99,1,1,Doodles
4559,7,3.9937,15.4,0.9,27.9559,1,1,Doodles
4558,9,4.883555555555556,16.75,1.2,43.952,1,1,Doodles
4557,9,2.604,10.5,1.09,23.436,1,1,Doodles
4556,4,2.83705,7.4,1.2,11.3482,1,1,Doodles
4555,3,2.53,3.5,1.1,7.59,1,1,Doodles
4554,3,6.31,12.0,3.0,18.93,1,1,Doodles
4550,2,1.6,1.9,1.3,3.2,1,1,Doodles
4548,0,0.0,0.0,0.0,0.0,0,0,Doodles
4545,0,0.0,0.0,0.0,0.0,0,0,Doodles
4551,7,3.817214285714286,8.8,1.3,26.7205,1,1,Doodles
4553,35,4.5586400000000005,6.59,2.18,159.5524,1,1,Doodles
4549,0,0.0,0.0,0.0,0.0,0,0,Doodles
4546,0,0.0,0.0,0.0,0.0,0,0,Doodles
4552,4,2.885,3.68,1.28,11.54,1,1,Doodles
4544,0,0.0,0.0,0.0,0.0,0,0,Doodles
4547,0,0.0,0.0,0.0,0.0,0,0,Doodles
4543,53,3.9547099245283017,13.777,0.44,209.599626,1,1,Doodles
4540,5,6.007,14.69,0.845,30.035,1,1,Doodles
4542,1,0.8,0.8,0.8,0.8,1,1,Doodles
4541,42,4.311079285714285,12.2,0.87,181.06533,1,1,Doodles
4539,4,1.4825,1.8,1.14,5.93,1,1,Doodles
4537,7,7.180371428571428,20.2,1.25,50.2626,1,1,Doodles
4536,7,4.0289,8.91,2.1485,28.2023,1,1,Doodles
4534,1,25.0,25.0,25.0,25.0,1,1,Doodles
4535,2,8.645,15.8,1.49,17.29,1,1,Doodles
4538,50,5.541016,21.74,2.01,277.0508,1,1,Doodles
4532,0,0.0,0.0,0.0,0.0,0,0,Doodles
4533,0,0.0,0.0,0.0,0.0,0,0,Doodles
4529,1,1.1,1.1,1.1,1.1,1,1,Doodles
4531,0,0.0,0.0,0.0,0.0,0,0,Doodles
4530,0,0.0,0.0,0.0,0.0,0,0,Doodles
4527,1,1.15,1.15,1.15,1.15,1,1,Doodles
4528,4,5.56475,11.99,1.299,22.259,1,1,Doodles
4526,3,10.833333333333334,19.0,3.5,32.5,1,1,Doodles
4521,8,2.289747375,3.265,0.8,18.317979,1,1,Doodles
4524,2,5.8201,8.0402,3.6,11.6402,1,1,Doodles
4522,3,0.7755996666666666,1.5,0.407,2.326799,1,1,Doodles
4519,5,2.6531,3.8,2.21,13.2655,1,1,Doodles
4518,8,6.32375,14.95,1.22,50.59,1,1,Doodles
4525,1,16.942,16.942,16.942,16.942,1,1,Doodles
4523,5,1.6132000000000002,2.66,0.81,8.066,1,1,Doodles
4520,2,1.775,1.99,1.56,3.55,1,1,Doodles
4516,1,4.99,4.99,4.99,4.99,1,1,Doodles
4514,7,2.587857142857143,5.69,1.0,18.115,1,1,Doodles
4515,4,2.31,4.2,1.39,9.24,1,1,Doodles
4517,19,3.9423094736842095,16.25,0.9651,74.90388,1,1,Doodles
4513,3,1.2283333333333333,1.5,0.935,3.685,1,1,Doodles
4512,2,1.9,3.0,0.8,3.8,1,1,Doodles
4509,3,3.43,4.99,2.5,10.29,1,1,Doodles
4511,6,4.1866666666666665,13.71,0.769,25.12,1,1,Doodles
4510,5,1.0816599999999998,1.3563,0.82,5.4083,1,1,Doodles
4504,17,1.136555294117647,3.0,0.741,19.32144,1,1,Doodles
4505,5,0.7605999999999999,1.5,0.469,3.803,1,1,Doodles
4507,2,5.10735,7.3001,2.9146,10.2147,1,1,Doodles
4503,4,5.4325,15.0,1.31,21.73,1,1,Doodles
4502,7,5.852864285714285,8.0302,2.0,40.97005,1,1,Doodles
4506,5,9.8868,22.0,1.234,49.434,1,1,Doodles
4508,4,11.5625,18.0,1.25,46.25,1,1,Doodles
4501,3,5.8,8.7,0.9,17.4,1,1,Doodles
4496,29,1.686430620689655,17.0,0.44,48.906488,1,1,Doodles
4497,5,4.9468000000000005,13.85,0.514,24.734,1,1,Doodles
4500,6,3.257115,8.0,1.99,19.54269,1,1,Doodles
4498,4,6.188075,15.0,3.1623,24.7523,1,1,Doodles
4499,4,14.925,28.4,1.6,59.7,1,1,Doodles
4492,1,16.9,16.9,16.9,16.9,1,1,Doodles
4491,1,23.0,23.0,23.0,23.0,1,1,Doodles
4495,6,8.041500000000001,15.489,0.87,48.249,1,1,Doodles
4493,1,0.94,0.94,0.94,0.94,1,1,Doodles
4494,1,11.9,11.9,11.9,11.9,1,1,Doodles
4489,1,41.0,41.0,41.0,41.0,1,1,Doodles
4487,12,3.694833333333333,5.16,0.949,44.338,1,1,Doodles
4486,3,7.8,15.0,1.5,23.4,1,1,Doodles
4488,0,0.0,0.0,0.0,0.0,0,0,Doodles
4490,2,9.49,10.1,8.88,18.98,1,1,Doodles
4484,2,1.88775,2.42,1.3555,3.7755,1,1,Doodles
4481,3,3.5599000000000003,5.5,1.1897,10.6797,1,1,Doodles
4483,6,1.2247466666666669,3.05,0.612,7.348479999999999,1,1,Doodles
4485,5,15.96926,50.0,1.1075,79.8463,1,1,Doodles
4482,33,3.267148696969697,15.0,1.04,107.815907,1,1,Doodles
4478,9,0.5440888888888888,0.62,0.49,4.8968,1,1,Doodles
4476,29,4.200686172413793,6.12,1.1,121.819899,1,1,Doodles
4477,1,1.87,1.87,1.87,1.87,1,1,Doodles
4479,3,2.557166666666667,4.45,1.5725,7.6715,1,1,Doodles
4480,9,5.223333333333333,11.2,1.2,47.01,1,1,Doodles
4473,15,3.20912,4.14,0.99,48.1368,1,1,Doodles
4471,6,0.972165,1.89,0.466,5.83299,1,1,Doodles
4475,20,1.1101100000000002,2.74,0.47,22.2022,1,1,Doodles
4474,17,2.1642234117647057,3.19,0.448,36.791798,1,1,Doodles
4472,4,2.6,4.0,1.25,10.4,1,1,Doodles
4468,0,0.0,0.0,0.0,0.0,0,0,Doodles
4470,1,1.5,1.5,1.5,1.5,1,1,Doodles
4469,41,1.708304512195122,2.96,0.6,70.040485,1,1,Doodles
4467,2,1.5845,1.969,1.2,3.169,1,1,Doodles
4466,18,1.854897277777778,4.0,1.389,33.388151,1,1,Doodles
4462,22,2.050377272727273,7.11,0.7,45.1083,1,1,Doodles
4464,9,1.9643333333333333,2.99,0.9,17.679,1,1,Doodles
4461,3,1.106666666666667,1.33,0.92,3.3200000000000003,1,1,Doodles
4463,36,3.987302777777778,17.0,1.16,143.5429,1,1,Doodles
4465,11,2.7192736363636363,5.6,1.31,29.91201,1,1,Doodles
4460,20,1.5890645,3.2879,0.55,31.78129,1,1,Doodles
4456,9,9.26011111111111,20.49,0.89,83.341,1,1,Doodles
4458,3,5.1433333333333335,13.13,0.9,15.43,1,1,Doodles
4457,2,1.04,1.28,0.8,2.08,1,1,Doodles
4459,4,6.3435,9.0,0.974,25.374,1,1,Doodles
4455,10,2.2877104,8.15,0.48,22.877104,1,1,Doodles
4451,9,4.474518,18.0,0.838,40.270662,1,1,Doodles
4452,2,2.53,2.65,2.41,5.0600000000000005,1,1,Doodles
4454,5,1.6642664,4.25,0.429332,8.321332,1,1,Doodles
4453,2,3.12,3.55,2.69,6.24,1,1,Doodles
4449,5,3.2199800000000005,11.49,0.9299,16.0999,1,1,Doodles
4447,2,8.18,11.67,4.69,16.36,1,1,Doodles
4446,7,9.101285714285714,25.5,1.33,63.709,1,1,Doodles
4450,30,3.127992633333333,14.0,0.94,93.839779,1,1,Doodles
4448,2,8.72,16.5,0.94,17.44,1,1,Doodles
4444,10,1.97796,2.5,1.09,19.7796,1,1,Doodles
4442,5,3.14,4.0,2.31,15.7,1,1,Doodles
4443,1,2.9,2.9,2.9,2.9,1,1,Doodles
4445,2,5.2438,9.5,0.9876,10.4876,1,1,Doodles
4441,1,1.95,1.95,1.95,1.95,1,1,Doodles
4435,1,1.21,1.21,1.21,1.21,1,1,Doodles
4438,2,2.395,3.0,1.79,4.79,1,1,Doodles
4436,1,3.0,3.0,3.0,3.0,1,1,Doodles
4439,5,6.298,25.69,1.2,31.49,1,1,Doodles
4440,1,1.289,1.289,1.289,1.289,1,1,Doodles
4437,4,2.364999,3.389996,1.1,9.459996,1,1,Doodles
4432,9,7.414444444444445,16.5,0.9,66.73,1,1,Doodles
4430,10,9.67979,21.9,1.1,96.7979,1,1,Doodles
4425,1,1.36,1.36,1.36,1.36,1,1,Doodles
4429,0,0.0,0.0,0.0,0.0,0,0,Doodles
4431,3,1.7966666666666666,2.4,0.84,5.39,1,1,Doodles
4428,0,0.0,0.0,0.0,0.0,0,0,Doodles
4434,3,3.529666666666667,8.4,0.89,10.589,1,1,Doodles
4427,64,2.0448348125,6.22,0.37799,130.869428,1,1,Doodles
4426,0,0.0,0.0,0.0,0.0,0,0,Doodles
4433,2,2.15,3.1,1.2,4.3,1,1,Doodles
4423,6,5.594833333333334,9.65,1.25,33.569,1,1,Doodles
4424,1,1.2,1.2,1.2,1.2,1,1,Doodles
4422,2,1.5495,1.849,1.25,3.099,1,1,Doodles
4420,10,4.30599,10.0,0.95,43.0599,1,1,Doodles
4419,14,1.416355,6.103,0.8,19.82897,1,1,Doodles
4417,5,12.58,16.69,3.6,62.9,1,1,Doodles
4418,4,8.26,12.45,5.5,33.04,1,1,Doodles
4421,14,3.621635714285714,10.0,1.2,50.7029,1,1,Doodles
4413,7,11.718907142857145,17.5,6.3,82.03235000000001,1,1,Doodles
4414,44,4.189133840909091,6.63,0.94,184.321889,1,1,Doodles
4415,19,1.792025947368421,14.498,0.745,34.048493,1,1,Doodles
4412,9,5.653011111111111,19.9875,1.0,50.8771,1,1,Doodles
4416,3,3.9,8.4,0.9,11.7,1,1,Doodles
4411,1,1.475,1.475,1.475,1.475,1,1,Doodles
4410,1,6.79,6.79,6.79,6.79,1,1,Doodles
4405,8,2.246319,2.9492,1.149922,17.970551999999998,1,1,Doodles
4409,8,6.19020325,14.4,1.113726,49.521626,1,1,Doodles
4407,61,2.540211475409836,5.65,1.16,154.9529,1,1,Doodles
4406,7,7.017857142857143,11.0,4.0,49.125,1,1,Doodles
4408,4,3.785,6.0,1.6,15.14,1,1,Doodles
4404,3,5.823333333333333,15.0,1.22,17.47,1,1,Doodles
4401,6,9.831316666666668,16.21,1.398,58.9879,1,1,Doodles
4402,3,5.428333333333334,8.0,1.395,16.285,1,1,Doodles
4400,4,4.3575,9.75,1.31,17.43,1,1,Doodles
4403,11,2.6126051818181817,6.95,0.969,28.738657,1,1,Doodles
4399,0,0.0,0.0,0.0,0.0,0,0,Doodles
4397,0,0.0,0.0,0.0,0.0,0,0,Doodles
4398,16,8.4943275,23.8,1.01,135.90924,1,1,Doodles
4396,0,0.0,0.0,0.0,0.0,0,0,Doodles
4395,0,0.0,0.0,0.0,0.0,0,0,Doodles
4393,3,8.23,21.5,1.5,24.69,1,1,Doodles
4392,10,6.39039,15.2,1.22,63.9039,1,1,Doodles
4394,17,3.231735294117647,17.65,0.362,54.9395,1,1,Doodles
4391,0,0.0,0.0,0.0,0.0,0,0,Doodles
4389,0,0.0,0.0,0.0,0.0,0,0,Doodles
4390,0,0.0,0.0,0.0,0.0,0,0,Doodles
4385,2,1.605,2.0,1.21,3.21,1,1,Doodles
4386,6,3.77765,8.0,1.21,22.6659,1,1,Doodles
4384,40,2.2423824750000003,14.28,0.481,89.695299,1,1,Doodles
4387,6,7.0049833333333344,18.0,1.2,42.029900000000005,1,1,Doodles
4388,6,6.019833333333334,23.75,1.069,36.119,1,1,Doodles
4378,30,3.2374495666666667,14.5,0.74,97.123487,1,1,Doodles
4379,0,0.0,0.0,0.0,0.0,0,0,Doodles
4380,1,15.2,15.2,15.2,15.2,1,1,Doodles
4381,6,6.8261666666666665,17.2,1.61,40.957,1,1,Doodles
4383,4,3.8825,6.44,1.19,15.53,1,1,Doodles
4377,0,0.0,0.0,0.0,0.0,0,0,Doodles
4382,12,2.692308333333333,4.0,1.22,32.3077,1,1,Doodles
4374,3,7.526633333333333,19.88,1.1999,22.5799,1,1,Doodles
4373,38,3.425234210526316,15.8,0.974,130.1589,1,1,Doodles
4375,3,6.176633333333332,14.0,1.1999,18.5299,1,1,Doodles
4376,3,31.29663333333333,50.69,1.1999,93.8899,1,1,Doodles
4372,2,2.635,4.169,1.101,5.27,1,1,Doodles
4364,44,4.342958977272727,17.49,0.981519,191.090195,1,1,Doodles
4366,18,2.5522444444444443,3.92,0.989,45.9404,1,1,Doodles
4363,1,2.0,2.0,2.0,2.0,1,1,Doodles
4365,8,1.25374875,2.95,0.849,10.02999,1,1,Doodles
4368,6,4.183816666666667,12.8,1.5,25.1029,1,1,Doodles
4371,7,5.377728571428571,7.54,2.1,37.6441,1,1,Doodles
4369,9,2.1453353333333336,7.53,1.207998,19.308018,1,1,Doodles
4367,2,5.275,9.3,1.25,10.55,1,1,Doodles
4370,9,5.268888888888889,14.0,1.5,47.42,1,1,Doodles
4362,4,5.1625,12.0,0.1,20.65,1,1,Doodles
4358,39,4.221512307692308,8.3,1.1268,164.63898,1,1,Doodles
4357,8,4.953133625,12.69,1.414999,39.625069,1,1,Doodles
4361,0,0.0,0.0,0.0,0.0,0,0,Doodles
4360,64,1.92601046875,12.49,1.16,123.26467,1,1,Doodles
4359,25,3.3334633200000003,11.5,0.73,83.336583,1,1,Doodles
4356,11,5.406363636363636,7.87,1.0,59.47,1,1,Doodles
4355,39,4.048409153846154,14.59,1.2,157.887957,1,1,Doodles
4353,11,5.368881818181818,13.88,1.59,59.0577,1,1,Doodles
4351,5,1.9165,3.925,1.23,9.5825,1,1,Doodles
4354,5,2.8494,8.4,1.31,14.247,1,1,Doodles
4350,2,10.67,14.44,6.9,21.34,1,1,Doodles
4352,5,10.14314,22.0,1.45,50.7157,1,1,Doodles
4347,23,2.4992941739130434,5.19,0.733,57.483766,1,1,Doodles
4344,11,3.972727272727273,11.0,1.16,43.7,1,1,Doodles
4348,4,3.15,5.15,1.42,12.6,1,1,Doodles
4349,4,2.99475,5.22,1.029,11.979,1,1,Doodles
4346,7,2.8515857142857146,5.9,1.33,19.9611,1,1,Doodles
4345,2,13.55275,16.3055,10.8,27.1055,1,1,Doodles
4343,20,4.360113,22.99,1.3,87.20226,1,1,Doodles
4339,0,0.0,0.0,0.0,0.0,0,0,Doodles
4341,0,0.0,0.0,0.0,0.0,0,0,Doodles
4342,37,4.514710243243243,17.49,0.51,167.044279,1,1,Doodles
4340,6,3.795833333333333,11.0,1.15,22.775,1,1,Doodles
4337,10,5.3826875,8.45,1.2,53.826875,1,1,Doodles
4335,8,4.01145,4.5,2.7136,32.0916,1,1,Doodles
4338,2,3.7523,3.987,3.5176,7.5046,1,1,Doodles
4336,3,10.333333333333334,12.0,7.0,31.0,1,1,Doodles
4334,2,15.84,17.99,13.69,31.68,1,1,Doodles
4327,1,3.79,3.79,3.79,3.79,1,1,Doodles
4332,14,4.037814285714286,5.63,1.0,56.5294,1,1,Doodles
4326,15,2.807206666666666,11.7,0.86,42.1081,1,1,Doodles
4330,2,5.145,5.29,5.0,10.29,1,1,Doodles
4328,1,2.69,2.69,2.69,2.69,1,1,Doodles
4329,7,2.379702571428571,11.0,0.856,16.657918,1,1,Doodles
4324,14,2.7905214285714286,5.83,0.93,39.0673,1,1,Doodles
4331,12,2.2350665833333334,11.25,0.89,26.820799,1,1,Doodles
4333,9,4.157666666666667,16.25,1.48,37.419,1,1,Doodles
4325,5,4.2926642,15.0,0.85,21.463321,1,1,Doodles
4323,2,2.165,3.13,1.2,4.33,1,1,Doodles
4321,1,9.0,9.0,9.0,9.0,1,1,Doodles
4320,14,5.553623571428572,12.4,1.0,77.75073,1,1,Doodles
4319,34,2.5316249705882354,3.83,0.78,86.075249,1,1,Doodles
4322,7,5.734985714285714,16.88,1.5,40.1449,1,1,Doodles
4318,4,5.4225,9.49,1.2,21.69,1,1,Doodles
4314,18,1.5591782777777778,13.35,0.4288,28.065209,1,1,Doodles
4316,9,5.804822222222223,17.5,1.11,52.2434,1,1,Doodles
4315,9,1.722761111111111,2.65,0.95,15.50485,1,1,Doodles
4317,47,4.504209787234043,11.9,1.15,211.69786,1,1,Doodles
4310,5,4.582,12.5,1.33,22.91,1,1,Doodles
4312,1,1.69,1.69,1.69,1.69,1,1,Doodles
4311,7,2.2255714285714285,3.109,1.38,15.579,1,1,Doodles
4309,14,4.551285714285714,14.0,1.21,63.718,1,1,Doodles
4313,2,33.0,51.0,15.0,66.0,1,1,Doodles
4306,2,3.625,6.2,1.05,7.25,1,1,Doodles
4305,15,1.9083333333333332,2.19,1.32,28.625,1,1,Doodles
4301,3,4.36,5.0,3.68,13.08,1,1,Doodles
4303,52,4.412040384615384,7.68,1.269,229.4261,1,1,Doodles
4307,14,4.627071428571428,14.99,0.93,64.779,1,1,Doodles
4299,4,3.1224225,5.25,1.42069,12.48969,1,1,Doodles
4304,5,13.782,24.0,1.22,68.91,1,1,Doodles
4302,3,4.983333333333333,8.0,1.45,14.95,1,1,Doodles
4300,5,5.05946,8.88,2.37,25.2973,1,1,Doodles
4308,8,5.5118625,19.0,0.52,44.0949,1,1,Doodles
4298,4,1.33975,1.849,1.0,5.359,1,1,Doodles
4295,3,5.316666666666667,8.8,1.15,15.95,1,1,Doodles
4296,15,1.065586666666667,1.838,0.72,15.9838,1,1,Doodles
4297,3,9.896666666666668,16.69,3.0,29.69,1,1,Doodles
4291,17,2.787058823529412,14.0,1.5,47.38,1,1,Doodles
4292,4,3.96,5.39,1.45,15.84,1,1,Doodles
4290,1,1.48,1.48,1.48,1.48,1,1,Doodles
4293,0,0.0,0.0,0.0,0.0,0,0,Doodles
4294,11,6.735918181818182,14.47,1.39,74.0951,1,1,Doodles
4287,0,0.0,0.0,0.0,0.0,0,0,Doodles
4288,1,2.2,2.2,2.2,2.2,1,1,Doodles
4289,12,1.5392965833333332,3.55,0.711,18.471559,1,1,Doodles
4285,2,1.2845,1.3,1.269,2.569,1,1,Doodles
4286,0,0.0,0.0,0.0,0.0,0,0,Doodles
4284,4,4.5775,14.0,1.18,18.31,1,1,Doodles
4283,5,1.49,3.15,1.0,7.45,1,1,Doodles
4282,7,4.718780000000001,14.0,1.04246,33.03146,1,1,Doodles
4281,9,4.71,10.9,1.3,42.39,1,1,Doodles
4280,1,1.1,1.1,1.1,1.1,1,1,Doodles
4276,2,4.949999999999999,6.1,3.8,9.9,1,1,Doodles
4275,2,5.8500000000000005,8.3,3.4,11.7,1,1,Doodles
4277,8,2.481875,5.7,1.09,19.855,1,1,Doodles
4279,4,9.26475,13.0,1.599,37.059,1,1,Doodles
4278,1,2.5,2.5,2.5,2.5,1,1,Doodles
4272,1,3.9888,3.9888,3.9888,3.9888,1,1,Doodles
4274,2,8.24,15.09,1.39,16.48,1,1,Doodles
4270,19,3.6152789473684206,10.0,1.15,68.6903,1,1,Doodles
4273,3,8.83,15.0,2.25,26.49,1,1,Doodles
4271,2,5.75,7.5,4.0,11.5,1,1,Doodles
4267,1,1.16,1.16,1.16,1.16,1,1,Doodles
4266,0,0.0,0.0,0.0,0.0,0,0,Doodles
4265,1,1.2,1.2,1.2,1.2,1,1,Doodles
4269,0,0.0,0.0,0.0,0.0,0,0,Doodles
4268,0,0.0,0.0,0.0,0.0,0,0,Doodles
4259,46,2.4741373043478263,8.0402,0.41277,113.810316,1,1,Doodles
4255,2,3.025,4.0,2.05,6.05,1,1,Doodles
4260,2,10.995,19.0,2.99,21.99,1,1,Doodles
4262,0,0.0,0.0,0.0,0.0,0,0,Doodles
4263,4,0.79095,0.849,0.75,3.1638,1,1,Doodles
4256,3,9.9723,18.98,1.24,29.9169,1,1,Doodles
4257,1,0.9495,0.9495,0.9495,0.9495,1,1,Doodles
4264,12,4.026233333333333,11.65,1.63,48.3148,1,1,Doodles
4261,4,5.5625,7.3,2.89,22.25,1,1,Doodles
4258,2,4.470000000000001,4.79,4.15,8.940000000000001,1,1,Doodles
4252,3,6.48,11.99,3.45,19.44,1,1,Doodles
4250,1,4.0,4.0,4.0,4.0,1,1,Doodles
4251,5,4.627280000000001,15.4,1.4664,23.1364,1,1,Doodles
4254,3,3.709,3.99,3.25,11.127,1,1,Doodles
4253,10,6.508,7.19,4.0,65.08,1,1,Doodles
4246,0,0.0,0.0,0.0,0.0,0,0,Doodles
4248,2,1.6,1.75,1.45,3.2,1,1,Doodles
4245,30,2.913075,5.61,1.036,87.39225,1,1,Doodles
4247,19,5.077421052631579,15.9,1.39,96.471,1,1,Doodles
4249,2,10.6005,11.1,10.101,21.201,1,1,Doodles
4244,2,1.15,1.3,1.0,2.3,1,1,Doodles
4242,0,0.0,0.0,0.0,0.0,0,0,Doodles
4239,0,0.0,0.0,0.0,0.0,0,0,Doodles
4240,0,0.0,0.0,0.0,0.0,0,0,Doodles
4238,0,0.0,0.0,0.0,0.0,0,0,Doodles
4243,5,7.77398,14.0,0.94,38.8699,1,1,Doodles
4241,0,0.0,0.0,0.0,0.0,0,0,Doodles
4237,15,3.0290434,7.48,1.2,45.435651,1,1,Doodles
4232,2,1.86935,2.0,1.7387,3.7387,1,1,Doodles
4233,5,5.68716,9.85,1.1,28.4358,1,1,Doodles
4235,1,2.98,2.98,2.98,2.98,1,1,Doodles
4236,2,1.7885,2.077,1.5,3.577,1,1,Doodles
4234,24,3.6320833333333336,6.3,1.4,87.17,1,1,Doodles
4230,9,4.199355555555556,9.99,1.2,37.7942,1,1,Doodles
4231,3,1.594666666666667,2.15,1.2,4.784,1,1,Doodles
4227,87,3.3029843218390806,7.2,0.76,287.359636,1,1,Doodles
4222,2,1.23,1.66,0.8,2.46,1,1,Doodles
4224,2,17.244999999999997,17.5,16.99,34.489999999999995,1,1,Doodles
4228,4,8.36,12.9,1.0,33.44,1,1,Doodles
4221,18,3.116427777777778,6.01,0.46,56.0957,1,1,Doodles
4226,10,4.0363,19.0,0.615,40.363,1,1,Doodles
4225,15,3.7177930666666654,17.5,1.4,55.766896,1,1,Doodles
4229,7,9.26,16.84,1.1,64.82,1,1,Doodles
4223,52,2.3496255,6.49,0.931,122.180526,1,1,Doodles
4220,0,0.0,0.0,0.0,0.0,0,0,Doodles
4219,2,32.0,55.0,9.0,64.0,1,1,Doodles
4217,2,3.095,5.0,1.19,6.19,1,1,Doodles
4218,38,3.978878078947369,6.41,2.14,151.197367,1,1,Doodles
4216,3,5.763333333333333,12.0,1.29,17.29,1,1,Doodles
4215,4,0.91025,1.299,0.362,3.641,1,1,Doodles
4212,8,1.934137375,4.99,0.11,15.473099,1,1,Doodles
4213,3,1.8133333333333328,2.25,1.5,5.44,1,1,Doodles
4207,1,10.5,10.5,10.5,10.5,1,1,Doodles
4209,25,3.848116,7.7,0.765,96.2029,1,1,Doodles
4206,9,5.360344444444444,18.0,1.1532,48.2431,1,1,Doodles
4210,0,0.0,0.0,0.0,0.0,0,0,Doodles
4208,1,10.5,10.5,10.5,10.5,1,1,Doodles
4214,1,3.75,3.75,3.75,3.75,1,1,Doodles
4205,33,3.8098484848484846,15.9,1.135,125.725,1,1,Doodles
4211,12,2.54875,3.5,1.5,30.585,1,1,Doodles
4204,3,4.241333333333333,6.27,1.66,12.724,1,1,Doodles
4203,0,0.0,0.0,0.0,0.0,0,0,Doodles
4200,0,0.0,0.0,0.0,0.0,0,0,Doodles
4201,7,1.5325857142857142,2.0,1.08,10.7281,1,1,Doodles
4202,0,0.0,0.0,0.0,0.0,0,0,Doodles
4198,6,1.5700083333333332,6.25,0.458,9.42005,1,1,Doodles
4197,6,4.943285,11.95,0.98,29.65971,1,1,Doodles
4199,11,3.808772727272728,6.8,1.199,41.8965,1,1,Doodles
4196,2,2.495,2.8,2.19,4.99,1,1,Doodles
4195,10,3.0226951,12.0,0.96,30.226951,1,1,Doodles
4192,4,7.8275,19.5,1.31,31.31,1,1,Doodles
4191,15,3.779333333333333,7.5,1.395,56.69,1,1,Doodles
4194,2,33.975,60.0,7.95,67.95,1,1,Doodles
4193,2,1.0995,1.35,0.849,2.199,1,1,Doodles
4190,71,5.819305492957747,9.4,2.57,413.17069,1,1,Doodles
4186,11,4.274499909090909,13.22,1.15,47.019499,1,1,Doodles
4188,3,7.524633333333334,11.85,1.1339,22.5739,1,1,Doodles
4185,1,1.18,1.18,1.18,1.18,1,1,Doodles
4187,7,4.411142857142857,20.0,0.61,30.878,1,1,Doodles
4189,4,3.871,9.0,0.354,15.483999999999998,1,1,Doodles
4181,1,1.13,1.13,1.13,1.13,1,1,Doodles
4184,4,9.9,20.0,1.2,39.6,1,1,Doodles
4182,11,5.8456636363636365,14.9,1.15,64.3023,1,1,Doodles
